File,Description,mean_W,ci_low_W,ci_high_W,mean_U,ci_low_U,ci_high_U,max_W,ci_low_max_W,ci_high_max_W,min_W,ci_low_min_W,ci_high_min_W,mean_utilization_Q1,ci_low_utilization_Q1,ci_high_utilization_Q1,mean_utilization_Q2,ci_low_utilization_Q2,ci_high_utilization_Q2
Config1273,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5216.992066159597,5178.113039663936,5255.871092655258,-5216.786759932911,-5255.665831992235,-5177.907687873587,9999.910254054534,5178.113039663936,5255.871092655258,500.015849467226,5178.113039663936,5255.871092655258,2.9304029304029312e-05,2.9140924311114683e-05,2.946713429694394e-05,2.633519435373433e-05,2.619642406306793e-05,2.647396464440073e-05
Config1274,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5201.336722913927,5162.396691804993,5240.276754022861,-5201.695287799108,-5240.635682195048,-5162.754893403168,9998.413349501636,5162.396691804993,5240.276754022861,500.16179877981,5162.396691804993,5240.276754022861,2.9459419649432907e-05,2.9293160975778845e-05,2.962567832308697e-05,3.0003900507065916e-05,2.9832681323836103e-05,3.0175119690295728e-05
Config1275,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5206.812231902913,5167.72545931156,5245.899004494265,-5206.852555342804,-5245.939397029642,-5167.7657136559665,9999.148721844003,5167.72545931156,5245.899004494265,500.251119066172,5167.72545931156,5245.899004494265,2.98926852599169e-05,2.9722962017637095e-05,3.0062408502196704e-05,2.6544209380723594e-05,2.6403323088876644e-05,2.6685095672570543e-05
Config1276,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5222.937178062398,5183.86927942462,5262.005076700176,-5223.622445688728,-5262.69063433596,-5184.5542570414955,9998.04503366084,5183.86927942462,5262.005076700176,500.20141063112,5183.86927942462,5262.005076700176,2.964983544341329e-05,2.948295410887147e-05,2.981671677795511e-05,3.0031833743768396e-05,2.986146157358446e-05,3.0202205913952332e-05
Config1277,"Configuration with Strategy=0, N=4, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5222.247219888223,5183.5243750138425,5260.970064762604,-5222.016896220365,-5260.739669635753,-5183.294122804978,9999.80766922325,5183.5243750138425,5260.970064762604,500.743594298325,5183.5243750138425,5260.970064762604,2.9138378157871734e-05,2.897818592916829e-05,2.9298570386575177e-05,2.6255677790322154e-05,2.6118014892846267e-05,2.639334068779804e-05
Config1278,"Configuration with Strategy=1, N=4, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5193.016960768179,5153.980809673841,5232.053111862518,-5193.510355525715,-5232.547318239658,-5154.473392811771,9999.40112825601,5153.980809673841,5232.053111862518,500.165256279471,5153.980809673841,5232.053111862518,2.9240621070791544e-05,2.907436008944121e-05,2.940688205214188e-05,2.9489826010026537e-05,2.9321343328222974e-05,2.96583086918301e-05
Config1279,"Configuration with Strategy=0, N=5, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5230.1136982626585,5191.287141322743,5268.940255202574,-5231.11560272328,-5269.942316798163,-5192.288888648397,9998.447924182901,5191.287141322743,5268.940255202574,500.317932903139,5191.287141322743,5268.940255202574,2.8613940711914844e-05,2.845636718139146e-05,2.877151424243823e-05,2.6087863925701763e-05,2.59509352001619e-05,2.6224792651241625e-05
Config1280,"Configuration with Strategy=1, N=5, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5221.056387233934,5181.869250181477,5260.243524286392,-5221.942096838681,-5261.129771729207,-5182.754421948155,9999.771273571969,5181.869250181477,5260.243524286392,500.469130264894,5181.869250181477,5260.243524286392,2.989536621823617e-05,2.972575494762659e-05,3.006497748884575e-05,3.015772490123345e-05,2.9985873536959982e-05,3.032957626550692e-05
Config1283,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5216.992066159597,5178.113039663936,5255.871092655258,-5216.786759932911,-5255.665831992235,-5177.907687873587,9999.910254054534,5178.113039663936,5255.871092655258,500.015849467226,5178.113039663936,5255.871092655258,2.9304029304029312e-05,2.9140924311114683e-05,2.946713429694394e-05,2.633519435373433e-05,2.619642406306793e-05,2.647396464440073e-05
Config1284,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5201.336722913927,5162.396691804993,5240.276754022861,-5201.695287799108,-5240.635682195048,-5162.754893403168,9998.413349501636,5162.396691804993,5240.276754022861,500.16179877981,5162.396691804993,5240.276754022861,2.9459419649432907e-05,2.9293160975778845e-05,2.962567832308697e-05,3.0003900507065916e-05,2.9832681323836103e-05,3.0175119690295728e-05
Config1285,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5206.812231902913,5167.72545931156,5245.899004494265,-5206.852555342804,-5245.939397029642,-5167.7657136559665,9999.148721844003,5167.72545931156,5245.899004494265,500.251119066172,5167.72545931156,5245.899004494265,2.98926852599169e-05,2.9722962017637095e-05,3.0062408502196704e-05,2.6544209380723594e-05,2.6403323088876644e-05,2.6685095672570543e-05
Config1286,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5222.937178062398,5183.86927942462,5262.005076700176,-5223.622445688728,-5262.69063433596,-5184.5542570414955,9998.04503366084,5183.86927942462,5262.005076700176,500.20141063112,5183.86927942462,5262.005076700176,2.964983544341329e-05,2.948295410887147e-05,2.981671677795511e-05,3.0031833743768396e-05,2.986146157358446e-05,3.0202205913952332e-05
Config1287,"Configuration with Strategy=0, N=4, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5222.247219888223,5183.5243750138425,5260.970064762604,-5222.016896220365,-5260.739669635753,-5183.294122804978,9999.80766922325,5183.5243750138425,5260.970064762604,500.743594298325,5183.5243750138425,5260.970064762604,2.9138378157871734e-05,2.897818592916829e-05,2.9298570386575177e-05,2.6255677790322154e-05,2.6118014892846267e-05,2.639334068779804e-05
Config1288,"Configuration with Strategy=1, N=4, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5193.016960768179,5153.980809673841,5232.053111862518,-5193.510355525715,-5232.547318239658,-5154.473392811771,9999.40112825601,5153.980809673841,5232.053111862518,500.165256279471,5153.980809673841,5232.053111862518,2.9240621070791544e-05,2.907436008944121e-05,2.940688205214188e-05,2.9489826010026537e-05,2.9321343328222974e-05,2.96583086918301e-05
Config1289,"Configuration with Strategy=0, N=5, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5230.1136982626585,5191.287141322743,5268.940255202574,-5231.11560272328,-5269.942316798163,-5192.288888648397,9998.447924182901,5191.287141322743,5268.940255202574,500.317932903139,5191.287141322743,5268.940255202574,2.8613940711914844e-05,2.845636718139146e-05,2.877151424243823e-05,2.6087863925701763e-05,2.59509352001619e-05,2.6224792651241625e-05
Config1290,"Configuration with Strategy=1, N=5, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5221.056387233934,5181.869250181477,5260.243524286392,-5221.942096838681,-5261.129771729207,-5182.754421948155,9999.771273571969,5181.869250181477,5260.243524286392,500.469130264894,5181.869250181477,5260.243524286392,2.989536621823617e-05,2.972575494762659e-05,3.006497748884575e-05,3.015772490123345e-05,2.9985873536959982e-05,3.032957626550692e-05
Config1293,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5216.992066159597,5178.113039663936,5255.871092655258,-5216.786759932911,-5255.665831992235,-5177.907687873587,9999.910254054534,5178.113039663936,5255.871092655258,500.015849467226,5178.113039663936,5255.871092655258,2.9304029304029312e-05,2.9140924311114683e-05,2.946713429694394e-05,2.633519435373433e-05,2.619642406306793e-05,2.647396464440073e-05
Config1294,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5201.336722913927,5162.396691804993,5240.276754022861,-5201.695287799108,-5240.635682195048,-5162.754893403168,9998.413349501636,5162.396691804993,5240.276754022861,500.16179877981,5162.396691804993,5240.276754022861,2.9459419649432907e-05,2.9293160975778845e-05,2.962567832308697e-05,3.0003900507065916e-05,2.9832681323836103e-05,3.0175119690295728e-05
Config1295,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5206.812231902913,5167.72545931156,5245.899004494265,-5206.852555342804,-5245.939397029642,-5167.7657136559665,9999.148721844003,5167.72545931156,5245.899004494265,500.251119066172,5167.72545931156,5245.899004494265,2.98926852599169e-05,2.9722962017637095e-05,3.0062408502196704e-05,2.6544209380723594e-05,2.6403323088876644e-05,2.6685095672570543e-05
Config1296,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5222.937178062398,5183.86927942462,5262.005076700176,-5223.622445688728,-5262.69063433596,-5184.5542570414955,9998.04503366084,5183.86927942462,5262.005076700176,500.20141063112,5183.86927942462,5262.005076700176,2.964983544341329e-05,2.948295410887147e-05,2.981671677795511e-05,3.0031833743768396e-05,2.986146157358446e-05,3.0202205913952332e-05
Config1297,"Configuration with Strategy=0, N=4, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5222.247219888223,5183.5243750138425,5260.970064762604,-5222.016896220365,-5260.739669635753,-5183.294122804978,9999.80766922325,5183.5243750138425,5260.970064762604,500.743594298325,5183.5243750138425,5260.970064762604,2.9138378157871734e-05,2.897818592916829e-05,2.9298570386575177e-05,2.6255677790322154e-05,2.6118014892846267e-05,2.639334068779804e-05
Config1298,"Configuration with Strategy=1, N=4, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5193.016960768179,5153.980809673841,5232.053111862518,-5193.510355525715,-5232.547318239658,-5154.473392811771,9999.40112825601,5153.980809673841,5232.053111862518,500.165256279471,5153.980809673841,5232.053111862518,2.9240621070791544e-05,2.907436008944121e-05,2.940688205214188e-05,2.9489826010026537e-05,2.9321343328222974e-05,2.96583086918301e-05
Config1299,"Configuration with Strategy=0, N=5, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5230.1136982626585,5191.287141322743,5268.940255202574,-5231.11560272328,-5269.942316798163,-5192.288888648397,9998.447924182901,5191.287141322743,5268.940255202574,500.317932903139,5191.287141322743,5268.940255202574,2.8613940711914844e-05,2.845636718139146e-05,2.877151424243823e-05,2.6087863925701763e-05,2.59509352001619e-05,2.6224792651241625e-05
Config1300,"Configuration with Strategy=1, N=5, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5221.056387233934,5181.869250181477,5260.243524286392,-5221.942096838681,-5261.129771729207,-5182.754421948155,9999.771273571969,5181.869250181477,5260.243524286392,500.469130264894,5181.869250181477,5260.243524286392,2.989536621823617e-05,2.972575494762659e-05,3.006497748884575e-05,3.015772490123345e-05,2.9985873536959982e-05,3.032957626550692e-05
Config1303,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5216.992066159597,5178.113039663936,5255.871092655258,-5216.786759932911,-5255.665831992235,-5177.907687873587,9999.910254054534,5178.113039663936,5255.871092655258,500.015849467226,5178.113039663936,5255.871092655258,2.9304029304029312e-05,2.9140924311114683e-05,2.946713429694394e-05,2.633519435373433e-05,2.619642406306793e-05,2.647396464440073e-05
Config1304,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5201.336722913927,5162.396691804993,5240.276754022861,-5201.695287799108,-5240.635682195048,-5162.754893403168,9998.413349501636,5162.396691804993,5240.276754022861,500.16179877981,5162.396691804993,5240.276754022861,2.9459419649432907e-05,2.9293160975778845e-05,2.962567832308697e-05,3.0003900507065916e-05,2.9832681323836103e-05,3.0175119690295728e-05
Config1305,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5206.812231902913,5167.72545931156,5245.899004494265,-5206.852555342804,-5245.939397029642,-5167.7657136559665,9999.148721844003,5167.72545931156,5245.899004494265,500.251119066172,5167.72545931156,5245.899004494265,2.98926852599169e-05,2.9722962017637095e-05,3.0062408502196704e-05,2.6544209380723594e-05,2.6403323088876644e-05,2.6685095672570543e-05
Config1306,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5222.937178062398,5183.86927942462,5262.005076700176,-5223.622445688728,-5262.69063433596,-5184.5542570414955,9998.04503366084,5183.86927942462,5262.005076700176,500.20141063112,5183.86927942462,5262.005076700176,2.964983544341329e-05,2.948295410887147e-05,2.981671677795511e-05,3.0031833743768396e-05,2.986146157358446e-05,3.0202205913952332e-05
Config1307,"Configuration with Strategy=0, N=4, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5222.247219888223,5183.5243750138425,5260.970064762604,-5222.016896220365,-5260.739669635753,-5183.294122804978,9999.80766922325,5183.5243750138425,5260.970064762604,500.743594298325,5183.5243750138425,5260.970064762604,2.9138378157871734e-05,2.897818592916829e-05,2.9298570386575177e-05,2.6255677790322154e-05,2.6118014892846267e-05,2.639334068779804e-05
Config1308,"Configuration with Strategy=1, N=4, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5193.016960768179,5153.980809673841,5232.053111862518,-5193.510355525715,-5232.547318239658,-5154.473392811771,9999.40112825601,5153.980809673841,5232.053111862518,500.165256279471,5153.980809673841,5232.053111862518,2.9240621070791544e-05,2.907436008944121e-05,2.940688205214188e-05,2.9489826010026537e-05,2.9321343328222974e-05,2.96583086918301e-05
Config1309,"Configuration with Strategy=0, N=5, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5230.1136982626585,5191.287141322743,5268.940255202574,-5231.11560272328,-5269.942316798163,-5192.288888648397,9998.447924182901,5191.287141322743,5268.940255202574,500.317932903139,5191.287141322743,5268.940255202574,2.8613940711914844e-05,2.845636718139146e-05,2.877151424243823e-05,2.6087863925701763e-05,2.59509352001619e-05,2.6224792651241625e-05
Config1310,"Configuration with Strategy=1, N=5, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5221.056387233934,5181.869250181477,5260.243524286392,-5221.942096838681,-5261.129771729207,-5182.754421948155,9999.771273571969,5181.869250181477,5260.243524286392,500.469130264894,5181.869250181477,5260.243524286392,2.989536621823617e-05,2.972575494762659e-05,3.006497748884575e-05,3.015772490123345e-05,2.9985873536959982e-05,3.032957626550692e-05
Config1313,"Configuration with Strategy=0, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5216.992066159597,5178.113039663936,5255.871092655258,-5216.786759932911,-5255.665831992235,-5177.907687873587,9999.910254054534,5178.113039663936,5255.871092655258,500.015849467226,5178.113039663936,5255.871092655258,2.9304029304029312e-05,2.9140924311114683e-05,2.946713429694394e-05,2.633519435373433e-05,2.619642406306793e-05,2.647396464440073e-05
Config1314,"Configuration with Strategy=1, N=2, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5201.336722913927,5162.396691804993,5240.276754022861,-5201.695287799108,-5240.635682195048,-5162.754893403168,9998.413349501636,5162.396691804993,5240.276754022861,500.16179877981,5162.396691804993,5240.276754022861,2.9459419649432907e-05,2.9293160975778845e-05,2.962567832308697e-05,3.0003900507065916e-05,2.9832681323836103e-05,3.0175119690295728e-05
Config1315,"Configuration with Strategy=0, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5206.812231902913,5167.72545931156,5245.899004494265,-5206.852555342804,-5245.939397029642,-5167.7657136559665,9999.148721844003,5167.72545931156,5245.899004494265,500.251119066172,5167.72545931156,5245.899004494265,2.98926852599169e-05,2.9722962017637095e-05,3.0062408502196704e-05,2.6544209380723594e-05,2.6403323088876644e-05,2.6685095672570543e-05
Config1316,"Configuration with Strategy=1, N=3, lambda=2.0s, m1=0.2s, m2=0.25s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5222.937178062398,5183.86927942462,5262.005076700176,-5223.622445688728,-5262.69063433596,-5184.5542570414955,9998.04503366084,5183.86927942462,5262.005076700176,500.20141063112,5183.86927942462,5262.005076700176,2.964983544341329e-05,2.948295410887147e-05,2.981671677795511e-05,3.0031833743768396e-05,2.986146157358446e-05,3.0202205913952332e-05
